Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.100.56.120-120.89.100.10-54136-80-6,10.100.56.120,54136,120.89.100.10,80,6,24/06/2019 01:02:17 PM,95008243,14,10,0,0,0,0,0,0,0,0,0,0,0,0.25260966,4130793.174,4698846.42,1.02E+07,19450,8.48E+07,6520637.692,4639543.948,1.10E+07,1023957,8.85E+07,9835820.333,3816244.464,1.27E+07,19450,0,0,0,0,280,200,0.147355635,0.105254025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,-1,237,0,0,855527.875,1112666.039,2590198,19450,1.02E+07,44986.5343,1.02E+07,1.01E+07,No Label
10.100.56.120-54.200.147.0-60936-443-6,54.200.147.0,443,10.100.56.120,60936,6,24/06/2019 01:04:03 PM,422,0,3,0,31,0,0,0,0,31,0,10.33333333,17.89785834,73459.71564,7109.004739,211,158.391919,323,99,0,0,0,0,0,422,211,158.391919,323,99,0,0,0,0,0,60,0,7109.004739,0,31,7.75,15.5,240.25,1,0,0,0,1,0,0,0,0,10.33333333,0,10.33333333,0,0,0,0,0,0,0,0,3,31,-1,343,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.32-10.100.56.78-443-49517-6,157.240.13.32,443,10.100.56.78,49517,6,24/06/2019 01:04:03 PM,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000,500000,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,245,0,0,0,0,0,0,0,0,0,0,No Label
172.217.160.42-10.100.56.78-443-57739-6,172.217.160.42,443,10.100.56.78,57739,6,24/06/2019 01:04:03 PM,5,1,1,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,200000,200000,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,262,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.32-10.100.56.78-443-49517-6,157.240.13.32,443,10.100.56.78,49517,6,24/06/2019 01:04:03 PM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000,1000000,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,245,0,0,0,0,0,0,0,0,0,0,No Label
172.217.160.42-10.100.56.78-443-57739-6,172.217.160.42,443,10.100.56.78,57739,6,24/06/2019 01:04:03 PM,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000,500000,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,262,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.32-10.100.56.78-443-49517-6,157.240.13.32,443,10.100.56.78,49517,6,24/06/2019 01:04:03 PM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000,1000000,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,245,0,0,0,0,0,0,0,0,0,0,No Label
172.217.160.42-10.100.56.78-443-57739-6,172.217.160.42,443,10.100.56.78,57739,6,24/06/2019 01:04:03 PM,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,262,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.32-10.100.56.78-443-49517-6,157.240.13.32,443,10.100.56.78,49517,6,24/06/2019 01:04:03 PM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000,1000000,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,245,0,0,0,0,0,0,0,0,0,0,No Label
172.217.160.42-10.100.56.78-443-57739-6,172.217.160.42,443,10.100.56.78,57739,6,24/06/2019 01:04:03 PM,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000,500000,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,262,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-74.125.130.100-60306-443-6,10.100.56.120,60306,74.125.130.100,443,6,24/06/2019 01:03:10 PM,53652551,8,6,141,195,39,0,17.625,19.47113248,39,0,32.5,15.92168333,6.262516763,0.260938198,4127119.308,1.44E+07,5.22E+07,31,5.34E+07,7633951,1.96E+07,5.22E+07,742,1467918,293583.6,160136.7309,478465,74963,0,1,0,0,196,120,0.149107542,0.111830656,0,39,25,18.6891871,349.2857143,0,0,0,1,1,0,0,0,0,26.78571429,17.625,32.5,0,0,0,0,0,0,8,141,6,195,-1,254,4,0,1467950,0,1467950,1467950,5.22E+07,0,5.22E+07,5.22E+07,No Label
10.100.56.120-74.125.130.100-60306-443-6,74.125.130.100,443,10.100.56.120,60306,6,24/06/2019 01:04:04 PM,24,1,1,0,0,0,0,0,0,0,0,0,0,0,83333.33333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-34.95.71.207-51904-443-6,10.100.56.120,51904,34.95.71.207,443,6,24/06/2019 01:02:14 PM,112024442,10,5,353,138,46,0,35.3,19.18361569,46,0,27.6,25.19523765,4.382972066,0.13389935,8001745.857,1.95E+07,5.82E+07,29,1.12E+08,1.24E+07,2.36E+07,5.82E+07,805,6.25E+07,1.56E+07,3.11E+07,6.23E+07,13779,0,1,0,0,200,100,0.089266234,0.044633117,0,46,33.5625,20.35343951,414.2625,0,0,0,1,1,0,0,0,0,35.8,35.3,27.6,0,0,0,0,0,0,10,353,5,138,-1,319,8,0,2117706.5,2805961.635,4101821,133592,5.39E+07,6143596.859,5.82E+07,4.95E+07,No Label
10.100.56.120-34.95.71.207-51904-443-6,10.100.56.120,51904,34.95.71.207,443,6,24/06/2019 01:04:06 PM,8791,0,3,0,31,0,0,0,0,31,0,10.33333333,17.89785834,3526.33375,341.2581049,4395.5,6179.406161,8765,26,0,0,0,0,0,8791,4395.5,6179.406161,8765,26,0,1,0,0,0,60,0,341.2581049,0,31,15.5,17.89785834,320.3333333,1,0,0,1,1,0,0,0,0,20.66666667,0,10.33333333,0,0,0,0,0,0,0,0,3,31,-1,319,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.120-443-42382-6,10.100.56.120,42382,172.217.194.95,443,6,24/06/2019 01:02:15 PM,112024418,11,8,219,234,39,0,19.90909091,19.5471458,39,0,29.25,18.05349195,4.043761245,0.16960588,6223578.778,1.77E+07,5.82E+07,24,1.12E+08,1.12E+07,2.30E+07,5.82E+07,450,6.09E+07,8693283.571,2.23E+07,5.93E+07,24636,0,1,0,0,256,160,0.098192878,0.071413002,0,39,24.6,18.81320925,353.9368421,0,0,0,1,1,0,0,0,0,25.89473684,19.90909091,29.25,0,0,0,0,0,0,11,219,8,234,-1,284,6,0,1314898.5,1648969.478,2480896,148901,5.47E+07,4986695.919,5.82E+07,5.12E+07,No Label
172.217.194.95-10.100.56.120-443-42382-6,172.217.194.95,443,10.100.56.120,42382,6,24/06/2019 01:04:07 PM,28,1,1,0,0,0,0,0,0,0,0,0,0,0,71428.57143,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35714.28571,35714.28571,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,284,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-120.89.99.17-39800-443-6,10.100.56.120,39800,120.89.99.17,443,6,24/06/2019 01:02:18 PM,112025626,10,5,258,156,39,0,25.8,18.39565166,39,0,31.2,17.44133022,3.695583009,0.133897935,8001830.429,1.95E+07,5.84E+07,12,1.12E+08,1.24E+07,2.36E+07,5.84E+07,994,6.28E+07,1.57E+07,2.98E+07,6.03E+07,17,0,1,0,0,212,100,0.08926529,0.044632645,0,39,28.3125,17.28474761,298.7625,0,0,0,1,1,0,0,0,0,30.2,25.8,31.2,0,0,0,0,0,0,10,258,5,156,-1,1352,7,0,2198801.5,3090420.794,4384059,13544,5.38E+07,6428762.417,5.84E+07,4.93E+07,No Label
10.100.56.120-120.89.99.17-39800-443-6,120.89.99.17,443,10.100.56.120,39800,6,24/06/2019 01:04:10 PM,143,1,2,0,39,0,0,0,0,39,0,19.5,27.57716447,272727.2727,20979.02098,71.5,19.09188309,85,58,0,0,0,0,0,58,58,0,58,58,0,1,0,0,20,40,6993.006993,13986.01399,0,39,19.5,22.5166605,507,0,0,0,1,1,0,0,0,2,26,0,19.5,0,0,0,0,0,0,1,0,2,39,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
172.217.24.106-10.100.56.120-443-49088-6,10.100.56.120,49088,172.217.24.106,443,6,24/06/2019 01:02:23 PM,112025080,8,6,180,156,39,0,22.5,19.30950913,39,0,26,20.1395134,2.999328365,0.124972015,8617313.846,2.08E+07,5.83E+07,15,1.12E+08,1.60E+07,2.70E+07,5.83E+07,455,5.93E+07,1.19E+07,2.63E+07,5.89E+07,37242,0,1,0,0,172,120,0.07141258,0.053559435,0,39,25,18.6891871,349.2857143,0,0,0,1,1,0,0,0,0,26.78571429,22.5,26,0,0,0,0,0,0,8,180,6,156,-1,270,5,0,507715,575444.9127,914616,100814,5.55E+07,3913887.653,5.83E+07,5.27E+07,No Label
172.217.24.106-10.100.56.120-443-49088-6,172.217.24.106,443,10.100.56.120,49088,6,24/06/2019 01:04:15 PM,29,1,1,0,0,0,0,0,0,0,0,0,0,0,68965.51724,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,34482.75862,34482.75862,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,270,0,0,0,0,0,0,0,0,0,0,No Label
192.0.76.3-10.100.56.120-443-39208-6,10.100.56.120,39208,192.0.76.3,443,6,24/06/2019 01:02:24 PM,112024821,8,5,219,117,39,0,27.375,17.67110232,39,0,23.4,21.36117974,2.999335299,0.116045711,9335401.75,2.16E+07,5.83E+07,15,1.12E+08,1.60E+07,2.70E+07,5.83E+07,432,5.94E+07,1.49E+07,2.96E+07,5.92E+07,43997,0,1,0,0,160,100,0.071412745,0.044632966,0,39,26.78571429,18.01784829,324.6428571,0,0,0,1,1,0,0,0,0,28.84615385,27.375,23.4,0,0,0,0,0,0,8,219,5,117,-1,245,6,0,581900,658990.9932,1047877,115923,5.54E+07,3996851.077,5.83E+07,5.26E+07,No Label
192.0.76.3-10.100.56.120-443-39208-6,192.0.76.3,443,10.100.56.120,39208,6,24/06/2019 01:04:16 PM,29,1,1,0,0,0,0,0,0,0,0,0,0,0,68965.51724,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,34482.75862,34482.75862,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,245,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.19-10.100.56.120-443-56802-6,10.100.56.120,56802,157.240.13.19,443,6,24/06/2019 01:02:25 PM,112024972,13,8,297,234,39,0,22.84615385,19.23038461,39,0,29.25,18.05349195,4.740014575,0.187458204,5601248.6,1.65E+07,5.83E+07,20,1.12E+08,9326256.333,2.07E+07,5.83E+07,629,6.33E+07,9039983.714,2.34E+07,6.21E+07,19330,0,1,0,0,296,160,0.116045555,0.071412649,0,39,25.90909091,18.38972045,338.1818182,0,0,0,1,1,0,0,0,0,27.14285714,22.84615385,29.25,0,0,0,0,0,0,13,297,8,234,-1,279,8,0,2508753,3392496.104,4907610,109896,5.35E+07,6730223.251,5.83E+07,4.87E+07,No Label
192.0.77.32-10.100.56.120-443-52204-6,10.100.56.120,52204,192.0.77.32,443,6,24/06/2019 01:02:25 PM,112025884,8,5,180,117,39,0,22.5,19.30950913,39,0,23.4,21.36117974,2.651173009,0.11604461,9335490.333,2.17E+07,5.83E+07,28,1.12E+08,1.60E+07,2.72E+07,5.83E+07,37,5.89E+07,1.47E+07,2.93E+07,5.87E+07,50431,0,1,0,0,160,100,0.071412068,0.044632542,0,39,24,18.97366596,360,0,0,0,1,1,0,0,0,0,25.84615385,22.5,23.4,0,0,0,0,0,0,8,180,5,117,-1,245,5,0,333466,316503.8237,557268,109664,5.57E+07,3654212.587,5.83E+07,5.31E+07,No Label
157.240.13.19-10.100.56.120-443-56802-6,157.240.13.19,443,10.100.56.120,56802,6,24/06/2019 01:04:17 PM,31,1,1,0,0,0,0,0,0,0,0,0,0,0,64516.12903,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32258.06452,32258.06452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,279,0,0,0,0,0,0,0,0,0,0,No Label
192.0.77.32-10.100.56.120-443-52204-6,192.0.77.32,443,10.100.56.120,52204,6,24/06/2019 01:04:17 PM,124,2,1,0,0,0,0,0,0,0,0,0,0,0,24193.54839,62,77.78174593,117,7,7,7,0,7,7,0,0,0,0,0,0,0,0,0,40,20,16129.03226,8064.516129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,245,0,0,0,0,0,0,0,0,0,0,No Label
192.0.77.2-10.100.56.120-443-52626-6,10.100.56.120,52626,192.0.77.2,443,6,24/06/2019 01:02:26 PM,112024710,7,5,180,117,39,0,25.71428571,18.40031056,39,0,23.4,21.36117974,2.651200793,0.107119224,1.02E+07,2.25E+07,5.83E+07,14,1.12E+08,1.87E+07,2.87E+07,5.83E+07,474,5.89E+07,1.47E+07,2.93E+07,5.88E+07,28571,0,1,0,0,140,100,0.062486214,0.04463301,0,39,25.84615385,18.39314253,338.3076923,0,0,0,1,1,0,0,0,0,28,25.71428571,23.4,0,0,0,0,0,0,7,180,5,117,-1,260,5,0,327870.5,324098.8576,557043,98698,5.57E+07,3661854.997,5.83E+07,5.31E+07,No Label
192.0.77.2-10.100.56.120-443-52626-6,192.0.77.2,443,10.100.56.120,52626,6,24/06/2019 01:04:18 PM,30,1,1,0,0,0,0,0,0,0,0,0,0,0,66666.66667,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33333.33333,33333.33333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,260,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.19-10.100.56.120-443-56782-6,10.100.56.120,56782,157.240.13.19,443,6,24/06/2019 01:02:27 PM,112024439,10,5,297,117,39,0,29.7,16.3370744,39,0,23.4,21.36117974,3.695622167,0.133899354,8001745.643,1.95E+07,5.83E+07,16,1.12E+08,1.24E+07,2.36E+07,5.83E+07,452,6.26E+07,1.56E+07,3.12E+07,6.24E+07,45,0,1,0,0,200,100,0.089266236,0.044633118,0,39,28.3125,17.28474761,298.7625,0,0,0,1,1,0,0,0,0,30.2,29.7,23.4,0,0,0,0,0,0,10,297,5,117,-1,484,8,0,2138244.5,2897338.216,4186972,89517,5.39E+07,6234938.085,5.83E+07,4.95E+07,No Label
10.100.56.120-74.125.68.105-45610-443-6,10.100.56.120,45610,74.125.68.105,443,6,24/06/2019 01:02:27 PM,112024560,7,6,141,156,39,0,20.14285714,19.57403528,39,0,26,20.1395134,2.651204343,0.116045981,9335380,2.15E+07,5.82E+07,23,1.12E+08,1.86E+07,2.84E+07,5.82E+07,588,5.99E+07,1.20E+07,2.60E+07,5.85E+07,17778,0,1,0,0,152,120,0.062486298,0.053559684,0,39,24,18.97366596,360,0,0,0,1,1,0,0,0,0,25.84615385,20.14285714,26,0,0,0,0,0,0,7,141,6,156,-1,361,4,0,844716,1007566.352,1557173,132259,5.52E+07,4345117.43,5.82E+07,5.21E+07,No Label
10.100.56.120-74.125.68.105-45610-443-6,74.125.68.105,443,10.100.56.120,45610,6,24/06/2019 01:04:19 PM,26,1,1,0,0,0,0,0,0,0,0,0,0,0,76923.07692,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,38461.53846,38461.53846,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,361,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.19-10.100.56.120-443-56782-6,157.240.13.19,443,10.100.56.120,56782,6,24/06/2019 01:04:19 PM,96,1,1,0,0,0,0,0,0,0,0,0,0,0,20833.33333,96,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10416.66667,10416.66667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,484,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.14-10.100.56.42-443-43003-6,157.240.13.14,443,10.100.56.42,43003,6,24/06/2019 01:02:15 PM,93310621,13,1,224,0,28,0,17.23076923,14.17835114,0,0,0,0,2.400584174,0.150036511,7177740.077,1.14E+07,3.71E+07,10239,9.29E+07,7740656.167,1.17E+07,3.71E+07,10239,0,0,0,0,0,0,0,0,0,260,20,0.139319617,0.010716894,0,28,14.93333333,14.45913783,209.0666667,0,0,0,0,1,0,0,0,0,16,17.23076923,0,0,0,0,0,0,0,13,224,1,0,-1,677,8,0,237653,220876.0515,431275,10239,1.84E+07,1.15E+07,3.71E+07,1.06E+07,No Label
10.100.56.49-120.89.97.12-42395-443-6,120.89.97.12,443,10.100.56.49,42395,6,24/06/2019 01:03:52 PM,30875300,1,3,0,292,0,0,0,0,292,0,97.33333333,168.5862786,9.457397985,0.129553397,1.03E+07,1.78E+07,3.09E+07,4329,0,0,0,0,0,3.09E+07,1.54E+07,2.18E+07,3.09E+07,12867,0,1,0,0,44,96,0.032388349,0.097165048,0,292,116.8,159.9349868,25579.2,0,0,0,1,1,0,0,0,3,146,0,97.33333333,0,0,0,0,0,0,1,0,3,292,-1,4085,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.97.13-57354-443-6,120.89.97.13,443,10.100.56.49,57354,6,24/06/2019 01:03:52 PM,30877169,1,3,0,292,0,0,0,0,292,0,97.33333333,168.5862786,9.456825527,0.129545555,1.03E+07,1.78E+07,3.09E+07,2500,0,0,0,0,0,3.09E+07,1.54E+07,2.18E+07,3.09E+07,2519,0,1,0,0,44,96,0.032386389,0.097159166,0,292,116.8,159.9349868,25579.2,0,0,0,1,1,0,0,0,3,146,0,97.33333333,0,0,0,0,0,0,1,0,3,292,-1,894,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.97.13-57353-443-6,120.89.97.13,443,10.100.56.49,57353,6,24/06/2019 01:03:52 PM,30878180,1,3,0,292,0,0,0,0,292,0,97.33333333,168.5862786,9.456515896,0.129541314,1.03E+07,1.78E+07,3.09E+07,5509,0,0,0,0,0,3.09E+07,1.54E+07,2.18E+07,3.09E+07,11687,0,1,0,0,44,96,0.032385328,0.097155985,0,292,116.8,159.9349868,25579.2,0,0,0,1,1,0,0,0,3,146,0,97.33333333,0,0,0,0,0,0,1,0,3,292,-1,1318,0,0,0,0,0,0,0,0,0,0,No Label
192.0.77.2-10.100.56.120-443-52596-6,10.100.56.120,52596,192.0.77.2,443,6,24/06/2019 01:02:32 PM,112023262,10,5,297,117,39,0,29.7,16.3370744,39,0,23.4,21.36117974,3.695660996,0.133900761,8001661.571,1.94E+07,5.83E+07,20,1.12E+08,1.24E+07,2.34E+07,5.83E+07,585,6.32E+07,1.58E+07,3.15E+07,6.30E+07,39998,0,1,0,0,200,100,0.089267174,0.044633587,0,39,28.3125,17.28474761,298.7625,0,0,0,1,1,0,0,0,0,30.2,29.7,23.4,0,0,0,0,0,0,10,297,5,117,-1,527,8,0,2458365.5,3340954.383,4820777,95954,5.36E+07,6679827.044,5.83E+07,4.88E+07,No Label
192.0.77.2-10.100.56.120-443-52596-6,192.0.77.2,443,10.100.56.120,52596,6,24/06/2019 01:04:24 PM,26,1,1,0,0,0,0,0,0,0,0,0,0,0,76923.07692,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,38461.53846,38461.53846,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,527,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.35-10.100.56.120-443-41182-6,10.100.56.120,41182,157.240.13.35,443,6,24/06/2019 01:02:33 PM,112023063,8,7,102,195,39,0,12.75,18.19536833,39,0,27.85714286,19.03005142,2.651239772,0.133900999,8001647.357,1.97E+07,5.83E+07,20,1.12E+08,1.60E+07,2.62E+07,5.83E+07,85,6.19E+07,1.03E+07,2.36E+07,5.84E+07,17623,0,1,0,0,184,140,0.071413866,0.062487133,0,39,21,19.47305831,379.2,0,0,0,1,1,0,0,0,0,22.4,12.75,27.85714286,0,0,0,0,0,0,8,102,7,195,-1,1352,3,0,1799378,2395973.345,3493587,105169,5.42E+07,5734871.462,5.83E+07,5.02E+07,No Label
157.240.13.35-10.100.56.120-443-41182-6,157.240.13.35,443,10.100.56.120,41182,6,24/06/2019 01:04:25 PM,35,2,1,0,0,0,0,0,0,0,0,0,0,0,85714.28571,17.5,14.8492424,28,7,7,7,0,7,7,0,0,0,0,0,0,0,0,0,40,20,57142.85714,28571.42857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,1352,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.42-23.58.51.36-40394-443-6,23.58.51.36,443,10.100.56.42,40394,6,24/06/2019 01:04:26 PM,1146912,3,1,477,290,477,0,159,275.3960784,290,290,290,0,668.752267,3.487625903,382304,391814.8679,802541,27032,1119880,559940,343089.6244,802541,317339,0,0,0,0,0,0,1,0,0,60,20,2.615719427,0.871906476,0,477,211.4,207.532648,43069.8,0,0,0,1,1,0,0,0,0,264.25,159,290,0,0,0,0,0,0,3,477,1,290,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.97.14-57139-443-6,10.100.56.49,57139,120.89.97.14,443,6,24/06/2019 01:04:17 PM,10784602,5,5,568,147,517,0,113.6,226.5861867,147,0,29.4,65.74039854,66.29822779,0.927247941,1198289.111,3588618.803,1.08E+07,917,1.08E+07,2695437.5,5382646.849,1.08E+07,1122,16664,4166,4321.904673,10323,917,0,0,0,0,160,176,0.463623971,0.463623971,0,517,65,156.5324248,24502.4,0,1,0,0,0,0,0,0,1,71.5,113.6,29.4,0,0,0,0,0,0,5,568,5,147,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.97.14-57139-443-6,10.100.56.49,57139,120.89.97.14,443,6,24/06/2019 01:04:28 PM,10217,0,2,0,0,0,0,0,0,0,0,0,0,0,195.7521777,10217,0,10217,10217,0,0,0,0,0,10217,10217,0,10217,10217,0,0,0,0,0,64,0,195.7521777,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-104.19.198.151-32880-443-6,10.100.56.120,32880,104.19.198.151,443,6,24/06/2019 01:02:37 PM,112022642,7,7,180,117,39,0,25.71428571,18.40031056,39,0,16.71428571,20.84637687,2.651249736,0.124974735,8617126.308,2.09E+07,5.83E+07,6,1.12E+08,1.87E+07,2.87E+07,5.83E+07,390,5.91E+07,9844064,2.40E+07,5.88E+07,6,0,1,0,0,140,164,0.062487368,0.062487368,0,39,22.4,19.30506965,372.6857143,0,0,0,1,1,0,0,0,1,24,25.71428571,16.71428571,0,0,0,0,0,0,7,180,7,117,-1,278,5,0,406470.5,403388.1552,691709,121232,5.56E+07,3743177.934,5.83E+07,5.30E+07,No Label
10.100.56.120-104.19.198.151-32880-443-6,104.19.198.151,443,10.100.56.120,32880,6,24/06/2019 01:04:29 PM,23,1,1,0,0,0,0,0,0,0,0,0,0,0,86956.52174,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,43478.26087,43478.26087,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,278,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-75.119.220.18-50388-443-6,10.100.56.120,50388,75.119.220.18,443,6,24/06/2019 01:02:38 PM,112022511,8,8,261,138,46,0,32.625,20.79105233,46,0,17.25,23.8072618,3.561784113,0.142828436,7468167.4,1.94E+07,5.80E+07,3,1.12E+08,1.60E+07,2.69E+07,5.80E+07,499,5.96E+07,8519130.143,2.23E+07,5.90E+07,3,0,1,0,0,160,196,0.071414218,0.071414218,0,46,26.17647059,22.85343326,522.2794118,0,0,0,1,1,0,0,0,1,27.8125,32.625,17.25,0,0,0,0,0,0,8,261,8,138,-1,946,6,0,792293.5,663196.1572,1261244,323343,5.52E+07,4003130.185,5.80E+07,5.24E+07,No Label
